Time,Amplitude
7.387387387387391868e+00,6.764873350870630533e-04
7.507507507507508393e+00,9.334616397212759653e-04
7.627627627627625806e+00,2.045528866292971835e-03
7.747747747747751212e+00,1.971026274476284871e-03
7.867867867867867737e+00,9.370269087846666437e-04
7.987987987987984262e+00,2.221602618308367706e-04
8.108108108108110557e+00,7.245826712680421104e-04
8.228228228228227081e+00,3.569606935758368161e-04
8.348348348348352488e+00,4.741476877190246440e-04
8.468468468468469013e+00,1.115254524327990516e-03
8.588588588588585537e+00,1.143541371359791965e-03
8.708708708708702062e+00,6.123653709170841794e-04
8.828828828828818587e+00,5.948823819741795685e-05
8.948948948948954651e+00,4.202115114383022233e-04
9.069069069069071176e+00,2.828675935757190272e-04
9.189189189189187701e+00,1.963280394613675043e-04
9.309309309309304226e+00,6.672366568774523677e-04
9.429429429429420750e+00,8.268369510913027836e-04
9.549549549549555039e+00,5.913789509417733932e-04
9.669669669669671563e+00,1.174337114310375878e-04
9.789789789789788088e+00,3.070971796274181822e-04
9.909909909909904613e+00,4.225219679144260471e-04
1.003003003003002114e+01,1.294839332031616714e-04
1.015015015015015720e+01,4.528165634102374461e-04
1.027027027027027373e+01,1.020246892449852560e-03
1.039039039039039025e+01,1.206886875481605293e-03
1.051051051051050678e+01,7.678686064981442424e-04
1.063063063063062330e+01,2.481250106239724323e-04
1.075075075075075937e+01,1.435359402266319848e-03
1.087087087087087589e+01,2.152929712343541399e-03
1.099099099099099242e+01,1.820271657128577289e-03
1.111111111111110894e+01,2.582515684610123979e-04
1.123123123123122546e+01,2.119380842393339681e-03
1.135135135135135975e+01,4.412998769095457900e-03
1.147147147147147628e+01,5.635015601789328601e-03
1.159159159159159280e+01,5.209380881370883828e-03
1.171171171171170933e+01,3.294672200892439194e-03
1.183183183183183473e+01,7.296565327035846619e-04
1.195195195195195126e+01,1.388872214097288055e-03
1.207207207207207844e+01,2.266211168324488642e-03
1.219219219219219497e+01,1.790118424994791143e-03
1.231231231231231149e+01,5.197661952739232897e-04
1.243243243243243690e+01,6.916383451967733544e-04
1.255255255255255342e+01,1.198162674072562103e-03
1.267267267267266995e+01,8.839669212218028609e-04
1.279279279279279535e+01,1.358034550648643316e-04
1.291291291291291188e+01,4.775134190869208132e-04
1.303303303303303906e+01,5.863530600374869872e-04
1.315315315315315559e+01,2.177529852463040954e-04
1.327327327327327211e+01,2.901130653661592004e-04
1.339339339339338864e+01,5.619983756493090446e-04
1.351351351351351404e+01,4.431524456875195932e-04
1.363363363363363945e+01,7.226560183892570099e-05
1.375375375375375597e+01,2.544627150124366324e-04
1.387387387387387250e+01,3.093811216490874620e-04
1.399399399399398902e+01,8.439005307457047851e-05
1.411411411411410555e+01,2.278931269433584754e-04
1.423423423423424161e+01,3.910203312993461994e-04
1.435435435435435814e+01,2.967915642794698551e-04
1.447447447447447466e+01,3.170185126709765868e-05
1.459459459459459119e+01,1.991302919449703139e-04
1.471471471471470771e+01,2.263916982036510853e-04
1.483483483483484200e+01,3.650578462419263443e-05
1.495495495495495852e+01,2.242808370947974646e-04
1.507507507507507682e+01,3.589338776395869547e-04
1.519519519519519335e+01,2.620911705436078766e-04
1.531531531531530987e+01,3.370837675140486725e-06
1.543543543543544416e+01,2.476705852438640778e-04
1.555555555555556069e+01,2.851310586927406545e-04
1.567567567567567721e+01,6.671344016761329200e-05
1.579579579579579374e+01,2.756412346564459932e-04
1.591591591591591026e+01,5.057875151776285855e-04
1.603603603603604455e+01,4.356986676259310353e-04
1.615615615615616107e+01,5.729264691682520286e-05
1.627627627627627760e+01,4.327202173856115096e-04
1.639639639639639412e+01,7.370150442126216722e-04
1.651651651651651065e+01,6.327658841474898986e-04
1.663663663663663783e+01,1.131485245078528489e-04
1.675675675675676501e+01,5.926183240770071430e-04
1.687687687687688154e+01,1.137507828428247067e-03
1.699699699699699806e+01,1.247015469389353530e-03
1.711711711711711459e+01,8.710080632746020762e-04
1.723723723723723822e+01,2.084342782650582297e-04
1.735735735735735474e+01,4.082375523903591366e-04
1.747747747747748193e+01,6.988124343765995125e-04
1.759759759759759845e+01,5.814897827175032540e-04
1.771771771771771498e+01,1.968984633206378890e-04
1.783783783783784216e+01,1.957507493204353050e-04
1.795795795795795868e+01,3.792993410526164207e-04
1.807807807807807521e+01,2.957768900149453507e-04
1.819819819819819884e+01,5.444604825194821352e-05
1.831831831831831536e+01,1.616814145178955392e-04
1.843843843843844255e+01,2.208007295014189351e-04
1.855855855855855907e+01,1.163730328748986367e-04
1.867867867867867915e+01,5.011594984183354029e-05
1.879879879879879567e+01,1.540353355149708526e-04
1.891891891891892641e+01,1.348399418808199346e-04
1.903903903903904293e+01,2.695549141282960298e-05
1.915915915915915946e+01,7.885649923114624183e-05
1.927927927927927598e+01,1.075470342311608531e-04
1.939939939939939606e+01,5.054364662987121033e-05
1.951951951951953035e+01,3.769764311257262415e-05
1.963963963963964687e+01,8.783641244628939248e-05
1.975975975975976340e+01,6.820315474508920354e-05
1.987987987987987992e+01,3.116807548038336097e-06
1.999999999999999645e+01,5.229601754526269625e-05
2.012012012012012718e+01,5.713637821089270855e-05
2.024024024024024726e+01,1.393126674906874891e-05
2.036036036036036379e+01,3.814959672821538754e-05
2.048048048048048031e+01,5.724111882273793400e-05
2.060060060060059683e+01,3.147136121449154258e-05
2.072072072072072757e+01,1.448822599505386029e-05
2.084084084084084409e+01,4.184076370653866167e-05
2.096096096096096417e+01,2.944719502015869081e-05
2.108108108108108070e+01,1.042228751416052159e-05
2.120120120120119722e+01,4.368395611947850697e-05
2.132132132132132440e+01,4.278237671188642128e-05
2.144144144144144803e+01,8.682093137238722943e-06
2.156156156156156456e+01,3.057004966432552928e-05
2.168168168168168108e+01,4.279817971495569832e-05
2.180180180180179761e+01,1.749985792783426340e-05
2.192192192192192479e+01,2.584274769909497468e-05
2.204204204204204132e+01,5.313133024409871986e-05
2.216216216216216850e+01,4.234785927438067287e-05
2.228228228228228502e+01,7.141229125967596657e-07
2.240240240240240155e+01,4.078729679692738819e-05
2.252252252252252518e+01,5.101253031621810947e-05
2.264264264264264170e+01,2.213479542030349798e-05
2.276276276276275823e+01,2.472897122171824371e-05
2.288288288288288541e+01,5.556210105943337854e-05
2.300300300300300194e+01,4.863440097697413353e-05
2.312312312312312912e+01,9.912502296029881025e-06
2.324324324324324564e+01,3.226326283380220720e-05
2.336336336336336217e+01,4.844981200041331584e-05
2.348348348348347869e+01,2.908190735216465025e-05
2.360360360360360232e+01,9.983146579186198019e-06
2.372372372372372951e+01,4.038426903341019218e-05
2.384384384384384603e+01,4.211017503322978054e-05
2.396396396396396256e+01,1.679255942188007065e-05
2.408408408408407908e+01,1.541907002990891708e-05
2.420420420420419561e+01,3.174199976074107199e-05
2.432432432432432634e+01,2.293024742041903475e-05
2.444444444444445352e+01,1.775631823401138625e-06
2.456456456456457005e+01,2.326108833626021528e-05
2.468468468468468657e+01,2.711562938553415531e-05
2.480480480480480665e+01,1.314001988904641658e-05
2.492492492492492673e+01,6.376142109104939758e-06
2.504504504504504325e+01,1.699877148058669872e-05
2.516516516516517044e+01,1.264073025025035095e-05
2.528528528528528696e+01,1.318234416521714536e-06
2.540540540540540349e+01,1.352587152820890333e-05
2.552552552552552356e+01,1.563035413115372382e-05
2.564564564564564719e+01,7.779599188876769772e-06
2.576576576576576372e+01,2.817060491505780348e-06
2.588588588588588024e+01,8.190078098170548929e-06
2.600600600600600387e+01,5.457088715650385416e-06
2.612612612612612750e+01,1.969402335984594743e-06
2.624624624624624403e+01,7.947545034005939631e-06
2.636636636636636410e+01,8.536930929751836841e-06
2.648648648648648063e+01,4.428784998357207196e-06
2.660660660660661136e+01,4.796872955110092702e-07
2.672672672672672789e+01,2.593939931616406588e-06
2.684684684684684441e+01,1.178068511376514839e-06
2.696696696696696094e+01,1.793131137330091716e-06
2.708708708708708102e+01,3.808789655344328337e-06
2.720720720720721175e+01,3.874305510203083124e-06
2.732732732732732828e+01,2.810516405557982245e-06
2.744744744744744480e+01,1.947137640221356516e-06
2.756756756756756133e+01,1.720775148600818213e-06
2.768768768768767785e+01,1.518385967392441125e-06
2.780780780780781214e+01,7.345193462922478591e-07
2.792792792792792866e+01,2.050779841132784011e-07
2.804804804804804519e+01,3.661710087470536313e-08
2.816816816816816171e+01,1.995030328184869881e-06
2.828828828828827824e+01,4.937984892082366146e-06
2.840840840840841608e+01,6.424140842255666481e-06
2.852852852852853260e+01,4.513173375064391365e-06
2.864864864864864913e+01,3.479015132711905891e-07
2.876876876876876565e+01,5.049496276909759273e-06
2.888888888888888218e+01,5.808671022050942349e-06
2.900900900900901647e+01,1.116734121225593291e-06
2.912912912912913299e+01,6.653447778130601467e-06
2.924924924924924952e+01,1.246128904411330006e-05
2.936936936936936604e+01,1.201171694522634380e-05
2.948948948948948257e+01,4.964432749477748987e-06
2.960960960960961685e+01,4.492059474481252677e-06
2.972972972972973338e+01,1.029564956551106523e-05
2.984984984984984990e+01,8.621030076185754712e-06
2.996996996996996643e+01,5.472576276380619380e-07
3.009009009009008295e+01,8.633944144431402010e-06
3.021021021021022079e+01,1.300399482848930024e-05
3.033033033033033732e+01,9.988160336060370202e-06
3.045045045045045384e+01,1.965482058495754404e-06
3.057057057057057037e+01,5.523635816915367593e-06
3.069069069069068689e+01,7.629859579175349808e-06
3.081081081081082118e+01,3.399244798867693435e-06
3.093093093093093771e+01,3.817315976435267574e-06
3.105105105105105423e+01,8.886976022507987096e-06
3.117117117117117076e+01,8.485270445952160045e-06
3.129129129129128728e+01,3.259999348552460603e-06
3.141141141141142157e+01,2.830750690855060836e-06
3.153153153153153809e+01,5.421603967343972873e-06
3.165165165165165462e+01,2.804115393416139461e-06
3.177177177177177114e+01,2.957951248284199103e-06
3.189189189189188767e+01,7.579952819330632017e-06
3.201201201201202196e+01,7.651215641399641151e-06
3.213213213213214203e+01,3.098162214558019569e-06
3.225225225225225500e+01,2.726258208943729030e-06
3.237237237237237508e+01,5.433285178358494361e-06
3.249249249249248805e+01,2.824062660646896279e-06
3.261261261261262234e+01,3.360739204671732471e-06
3.273273273273274242e+01,8.534850653189013546e-06
3.285285285285285539e+01,8.576833639653524391e-06
3.297297297297297547e+01,3.036946676550310959e-06
3.309309309309308844e+01,4.201920673676041858e-06
3.321321321321322273e+01,7.550355258032853726e-06
3.333333333333334281e+01,3.924211984662856547e-06
3.345345345345346288e+01,4.563899720901359399e-06
3.357357357357357586e+01,1.169952928004670188e-05
3.369369369369369593e+01,1.161129485903549766e-05
3.381381381381382312e+01,3.453249308902317054e-06
3.393393393393394319e+01,7.330569020122247627e-06
3.405405405405406327e+01,1.254304894267339024e-05
3.417417417417417624e+01,7.338068813047606155e-06
3.429429429429429632e+01,5.600577601112077454e-06
3.441441441441441640e+01,1.726813845201461136e-05
3.453453453453454358e+01,1.855488525514598146e-05
3.465465465465465655e+01,7.173903516277347054e-06
3.477477477477477663e+01,9.927946636164514588e-06
3.489489489489490381e+01,2.088379956770589828e-05
3.501501501501501679e+01,1.721601776780700023e-05
3.513513513513513686e+01,2.246096756547931387e-07
3.525525525525525694e+01,1.936088570995946401e-05
3.537537537537537702e+01,2.851680356408459581e-05
3.549549549549549710e+01,2.091685805996940212e-05
3.561561561561561717e+01,1.377398419884989785e-06
3.573573573573573725e+01,1.743880755883548821e-05
3.585585585585585022e+01,2.369815495692625344e-05
3.597597597597597741e+01,1.427666135892180546e-05
3.609609609609609748e+01,3.618841318257008578e-06
3.621621621621621756e+01,1.793225117091850975e-05
3.633633633633633053e+01,2.013943766982354810e-05
3.645645645645645061e+01,1.053598461410829051e-05
3.657657657657657069e+01,2.962489715349167388e-06
3.669669669669669787e+01,1.106023089120718589e-05
3.681681681681681795e+01,9.496608162057482638e-06
3.693693693693693092e+01,1.148762029855171583e-06
3.705705705705705100e+01,7.096733294774781916e-06
3.717717717717717107e+01,9.770325925800870705e-06
3.729729729729729826e+01,6.339815152707699169e-06
3.741741741741741833e+01,5.932693814446749290e-07
3.753753753753753131e+01,2.972053917195405322e-06
3.765765765765765138e+01,2.551468551389997263e-06
3.777777777777777146e+01,3.047072904284464666e-07
3.789789789789790575e+01,2.752512793844419469e-06
3.801801801801801872e+01,3.254876056670484520e-06
3.813813813813813880e+01,2.455866238173010072e-06
3.825825825825825177e+01,1.899858183804632006e-06
3.837837837837837185e+01,2.156135008734670142e-06
3.849849849849850614e+01,2.289990606962791972e-06
3.861861861861861911e+01,1.151644724584507306e-06
3.873873873873873919e+01,9.301681510305373245e-07
3.885885885885885216e+01,1.960963900466558735e-06
3.897897897897897224e+01,9.103666882418968287e-08
3.909909909909910652e+01,4.155278043379131865e-06
3.921921921921921950e+01,7.550612595620745789e-06
3.933933933933933957e+01,6.568886640467223944e-06
3.945945945945945255e+01,7.763019336853444233e-07
3.957957957957957262e+01,5.887340754845510588e-06
3.969969969969970691e+01,7.659483743444384083e-06
3.981981981981982699e+01,1.796197679213587618e-06
3.993993993993993996e+01,8.274739165060801118e-06
4.006006006006006004e+01,1.469462778777175288e-05
4.018018018018017301e+01,1.119560355805622562e-05
4.030030030030030730e+01,1.135497573344162993e-06
4.042042042042042738e+01,1.344276602080524145e-05
4.054054054054054035e+01,1.530013473500482953e-05
4.066066066066066043e+01,3.275985705088441019e-06
4.078078078078077340e+01,1.504389778724912826e-05
4.090090090090090769e+01,2.562248122259847173e-05
4.102102102102102776e+01,1.852288613631902970e-05
4.114114114114114074e+01,3.449517633588694758e-06
4.126126126126126081e+01,2.526919028129004445e-05
4.138138138138139510e+01,2.998149468567412737e-05
4.150150150150151518e+01,1.159445811811638023e-05
4.162162162162162815e+01,1.927983030553881435e-05
4.174174174174174823e+01,4.194816937248635827e-05
4.186186186186186120e+01,4.013138715513159515e-05
4.198198198198199549e+01,1.392606319233191648e-05
4.210210210210211557e+01,1.975075946842608107e-05
4.222222222222222854e+01,3.881057625883599436e-05
4.234234234234234862e+01,3.134930488962739403e-05
4.246246246246246159e+01,3.616206718382919679e-06
4.258258258258259588e+01,2.494574703662699817e-05
4.270270270270271595e+01,3.562358333985215874e-05
4.282282282282282893e+01,2.308016111615529469e-05
4.294294294294294900e+01,2.068779974166545721e-06
4.306306306306306197e+01,2.182959454107802504e-05
4.318318318318318916e+01,2.369298860935886887e-05
4.330330330330331634e+01,8.502012328409857978e-06
4.342342342342342931e+01,1.158145145737776778e-05
4.354354354354354939e+01,2.254023655662251737e-05
4.366366366366366947e+01,1.809806402272345818e-05
4.378378378378378954e+01,2.963442265461413339e-06
4.390390390390390962e+01,1.161986546338233976e-05
4.402402402402403681e+01,1.604124330906842006e-05
4.414414414414414978e+01,8.378455351700898424e-06
4.426426426426426985e+01,5.239034589938906534e-06
4.438438438438438993e+01,1.538895719109345547e-05
4.450450450450451001e+01,1.561560728109320887e-05
4.462462462462462298e+01,6.237329778159051403e-06
4.474474474474475016e+01,6.265937286574374265e-06
4.486486486486487024e+01,1.354267476302262254e-05
4.498498498498498321e+01,1.066067343242016437e-05
4.510510510510510329e+01,6.917398587824585832e-07
4.522522522522523047e+01,1.304864624888757527e-05
4.534534534534534345e+01,1.779340442602839290e-05
4.546546546546547063e+01,1.096459793782816915e-05
4.558558558558558360e+01,3.509539909603675993e-06
4.570570570570570368e+01,1.576373705312983405e-05
4.582582582582581665e+01,1.650356306060740742e-05
4.594594594594594383e+01,3.958431683668800196e-06
4.606606606606606391e+01,1.388183026485501062e-05
4.618618618618619109e+01,2.413824155967991765e-05
4.630630630630630407e+01,1.825915048782678218e-05
4.642642642642642414e+01,9.858614692892510014e-07
4.654654654654653712e+01,2.043656942039629088e-05
4.666666666666666430e+01,2.555926530169316818e-05
4.678678678678679148e+01,1.136675532854436426e-05
4.690690690690690445e+01,1.305091445317829755e-05
4.702702702702702453e+01,3.039969400300801720e-05
4.714714714714713750e+01,2.766146914581568973e-05
4.726726726726725758e+01,6.006306647737602711e-06
4.738738738738739187e+01,1.954075358754891933e-05
4.750750750750750484e+01,3.079940082884213739e-05
4.762762762762762492e+01,1.969591410994908518e-05
4.774774774774773789e+01,5.820419488472339206e-06
4.786786786786785797e+01,2.764421699035324531e-05
4.798798798798799226e+01,3.072600365855748973e-05
4.810810810810811233e+01,1.374686878436078087e-05
4.822822822822822530e+01,1.051123992787627077e-05
4.834834834834834538e+01,2.496939623380693902e-05
4.846846846846845835e+01,2.059232590821334530e-05
4.858858858858859264e+01,2.162823579481606363e-06
4.870870870870871272e+01,1.623824529248921086e-05
4.882882882882882569e+01,2.198908040053625077e-05
4.894894894894894577e+01,1.264182191843520121e-05
4.906906906906908006e+01,3.472157491909532162e-06
4.918918918918919303e+01,1.434931810251206848e-05
4.930930930930931311e+01,1.319374856889760038e-05
4.942942942942942608e+01,2.510297347472798687e-06
4.954954954954954616e+01,8.915540357480394932e-06
4.966966966966968045e+01,1.306038609171408771e-05
4.978978978978980052e+01,8.157708364570187115e-06
4.990990990990991349e+01,1.030956055573828080e-06
5.003003003003003357e+01,7.559177455838478380e-06
5.015015015015014654e+01,7.446801538279868023e-06
5.027027027027028083e+01,1.888433669922771931e-06
5.039039039039040091e+01,4.491398237816951586e-06
5.051051051051051388e+01,7.377208664603847617e-06
5.063063063063063396e+01,5.533898119790481773e-06
5.075075075075074693e+01,9.530135760052565114e-07
5.087087087087088122e+01,3.103053064421663993e-06
5.099099099099100130e+01,4.353878254592328486e-06
5.111111111111111427e+01,2.561091291739175786e-06
5.123123123123123435e+01,8.532373576448588125e-07
5.135135135135134732e+01,3.901695614431159069e-06
5.147147147147148161e+01,5.022263610258523025e-06
5.159159159159160168e+01,3.643079445751094376e-06
5.171171171171171466e+01,3.843703272211306184e-07
5.183183183183183473e+01,3.085546996351083034e-06
5.195195195195194771e+01,4.696933432904800615e-06
5.207207207207208910e+01,3.115015168070166725e-06
5.219219219219220207e+01,1.176772667487039241e-06
5.231231231231232215e+01,5.734025697581024800e-06
5.243243243243243512e+01,7.433679122373750689e-06
5.255255255255255520e+01,4.603544734317409412e-06
5.267267267267268949e+01,1.477820700733177510e-06
5.279279279279280246e+01,7.030388954967891858e-06
5.291291291291292254e+01,8.170705517082016477e-06
5.303303303303303551e+01,3.700663311427727490e-06
5.315315315315315559e+01,3.787009021118011088e-06
5.327327327327328987e+01,9.477204116863088222e-06
5.339339339339340285e+01,9.601036022127392564e-06
5.351351351351352292e+01,4.084687351409922021e-06
5.363363363363363590e+01,3.373791656186384103e-06
5.375375375375375597e+01,7.889121356786712720e-06
5.387387387387388316e+01,6.765670871824773956e-06
5.399399399399401034e+01,1.235438686418583567e-06
5.411411411411412331e+01,4.624567928701008139e-06
5.423423423423424339e+01,6.891794593045341672e-06
5.435435435435435636e+01,4.473007889833260530e-06
5.447447447447447644e+01,4.167799076171610537e-07
5.459459459459459651e+01,4.132197151805086551e-06
5.471471471471472370e+01,4.288872956631297334e-06
5.483483483483484378e+01,1.278426344757051968e-06
5.495495495495495675e+01,2.347004933230260123e-06
5.507507507507507682e+01,3.946654956176829481e-06
5.519519519519518980e+01,2.671512023025911854e-06
5.531531531531531698e+01,1.697397410426841575e-07
5.543543543543544416e+01,2.334542549074541362e-06
5.555555555555555713e+01,2.378676078728220088e-06
5.567567567567567721e+01,5.830876590531257943e-07
5.579579579579579018e+01,1.487674892854720344e-06
5.591591591591591026e+01,2.293407620683756801e-06
5.603603603603602323e+01,1.428201022186552487e-06
5.615615615615616463e+01,2.456285153557111384e-07
5.627627627627627760e+01,1.402565971476334101e-06
5.639639639639639768e+01,1.282450829492571088e-06
5.651651651651651065e+01,1.628094208225758772e-07
5.663663663663663073e+01,9.912044776475378114e-07
5.675675675675676501e+01,1.328375131599616272e-06
5.687687687687687799e+01,7.159307376868148711e-07
5.699699699699699806e+01,2.664878549397124834e-07
5.711711711711711104e+01,8.523444553064979009e-07
5.723723723723723111e+01,6.751392304300968693e-07
5.735735735735736540e+01,2.128794124542929812e-08
5.747747747747747837e+01,6.490779142549661182e-07
5.759759759759759845e+01,7.558780877011469393e-07
5.771771771771771142e+01,3.356452244557002357e-07
5.783783783783783150e+01,2.324261231527089387e-07
5.795795795795796579e+01,5.176344532767315570e-07
5.807807807807807876e+01,3.592677491850862818e-07
5.819819819819819884e+01,5.784439546208499577e-08
5.831831831831831181e+01,3.914826415999297266e-07
5.843843843843843189e+01,4.149025298164164170e-07
5.855855855855856618e+01,1.610383906824738490e-07
5.867867867867868625e+01,1.461927059704208516e-07
5.879879879879879923e+01,2.866008604427878843e-07
5.891891891891891930e+01,1.993394080200151041e-07
5.903903903903903228e+01,7.042337659471202688e-09
5.915915915915916656e+01,1.682474950508092250e-07
5.927927927927928664e+01,1.916322835777469583e-07
5.939939939939939961e+01,1.003144251410549547e-07
5.951951951951951969e+01,1.778102740771902217e-08
5.963963963963963266e+01,9.134986470134103410e-08
5.975975975975976695e+01,1.055537331321135992e-07
5.987987987987988703e+01,8.223252072670937443e-08
6.000000000000000000e+01,3.959761425557407756e-08
