Time,Amplitude
-4.204204204204172735e-01,6.113012911969790686e+00
-3.003003003003007487e-01,1.407493902480509185e+01
-1.801801801801841685e-01,2.611548921852022076e+01
-6.006006006006295306e-02,4.144049878882024274e+01
6.006006006006762987e-02,5.585205166964887979e+01
1.801801801801841685e-01,6.379212823403803867e+01
3.003003003003007487e-01,6.292442410062508173e+01
4.204204204204172735e-01,5.552572407900085238e+01
5.405405405405337982e-01,4.497253238107963824e+01
6.606606606606690857e-01,3.253861394462377632e+01
7.807807807807856104e-01,1.887452363033786540e+01
9.009009009009021351e-01,6.936974903122006708e+00
1.021021021021018660e+00,6.261634655350234446e-01
1.141141141141135185e+00,2.517340692926930967e-01
1.261261261261270583e+00,1.642869650462183584e+00
1.381381381381387108e+00,9.691432496842936617e-01
1.501501501501503633e+00,1.090002485557970413e+00
1.621621621621620157e+00,1.462130369601936764e+00
1.741741741741736682e+00,3.159823014649187356e-01
1.861861861861862533e+00,1.506404497089332439e+00
1.981981981981988605e+00,4.131079527545424845e-01
2.102102102102104908e+00,1.187823185028941797e+00
2.222222222222221433e+00,9.149026302639388097e-01
2.342342342342338402e+00,6.685188535183193004e-01
2.462462462462464252e+00,1.124132919045708112e+00
2.582582582582580777e+00,1.113180576390343512e-01
2.702702702702706627e+00,1.062070078974084675e+00
2.822822822822823152e+00,3.579333497291253274e-01
2.942942942942939677e+00,8.014152605111816152e-01
3.063063063063065528e+00,6.638729725030214635e-01
3.183183183183182052e+00,4.355194560430291073e-01
3.303303303303298577e+00,7.798214083560975896e-01
3.423423423423415102e+00,5.645063570493286109e-02
3.543543543543540952e+00,7.191553862254237428e-01
3.663663663663666803e+00,2.590379958069338739e-01
3.783783783783783772e+00,5.243758125299725625e-01
3.903903903903900297e+00,4.572447759776142040e-01
4.024024024024016377e+00,2.568004161857624923e-01
4.144144144144151554e+00,5.118078632457619959e-01
4.264264264264268078e+00,1.257226993001675334e-02
4.384384384384384603e+00,4.268390995680917399e-01
4.504504504504501128e+00,2.117693858602303081e-01
4.624624624624618541e+00,2.416431155850572998e-01
4.744744744744753717e+00,2.852058721421360521e-01
4.864864864864870242e+00,1.836279276321443887e-02
4.984984984984986767e+00,1.162171312659029260e-01
5.105105105105103291e+00,1.042064166247519630e+00
5.225225225225219816e+00,2.791015461418678623e+00
5.345345345345354993e+00,5.125252804840907395e+00
5.465465465465471517e+00,7.603394486816978493e+00
5.585585585585588042e+00,9.482084156386749285e+00
5.705705705705704567e+00,1.005814936143995908e+01
5.825825825825821092e+00,9.237735808204666554e+00
5.945945945945956268e+00,7.532585582787984180e+00
6.066066066066072793e+00,5.475739538153947095e+00
6.186186186186189317e+00,3.332634965256132009e+00
6.306306306306305842e+00,1.417265182336557627e+00
6.426426426426422367e+00,2.424325619718594726e-01
6.546546546546548662e+00,1.853004331813999303e-02
